mean;1
20588.3;283.9969114520183
19863.0;323.7275235808812
19250.8;341.15517346356086
18682.6;358.30254374919366
18368.6;2294.579390547167
18115.0;1066.3755762037167
18052.2;747.5910841145844
18490.5;741.2246282496349
20298.2;1040.741749678473
23425.7;1269.7463419349326
24287.6;1276.2709122394708
24275.6;1196.7279173209083
23422.4;927.9625664658589
21639.6;1111.6226873573687
22305.4;1486.382280188089
24445.5;2158.3328193417296
24650.8;2073.8313847516515
23975.7;1365.254495201048
23778.3;787.4322398663594
24436.1;561.8078081811726
22727.9;485.3287594630106
21308.2;452.0050652897802
21269.0;418.58761215260466
20612.9;354.25916528789514
