mean;1
0;0
0;0
0;0
0;0
0;0
0;0
72.47961765;7.247961765
1389.020735;97.23145147
3403.585971;68.07171941
5259.898397;315.5939038
6650.062662;332.5031331
7465.545529;447.9327318
7724.177868;386.2088934
7417.655691;445.0593415
6555.634985;524.4507988
5140.380721;308.4228432
3273.712221;98.21136662
1244.087147;24.88174294
42.76504412;4.276504412
0;0
0;0
0;0
0;0
0;0
