mean;1
0;0
0;0
0;0
0;0
0;0
0;0
88.83265652;9.705558407
2204.143755;156.4121779
5055.495626;249.5965244
7376.268926;334.890024
8574.237843;311.3533827
9582.599141;307.6267725
9226.993296;306.3800593
9420.91742;361.5967368
8754.403289;573.7895966
7236.4806;683.6855282
4634.176878;556.3393953
1574.920636;269.3508112
33.04404174;7.371040235
0;0
0;0
0;0
0;0
0;0
